2.879106482154078495e-01
2.926779583431295961e-01
2.842637550415944014e-01
2.801218568792666064e-01
2.816677693471858479e-01
2.854506187318038291e-01
2.869907272111693053e-01
2.824134645465187221e-01
2.817872279050853690e-01
2.811094590006430471e-01
